Place ID,Name,Latitude,Longitude,Rating,Number of Reviews,Price Level,Address
ChIJt1ishVK4VTcR0S6Up4KPW-k,Lily Park Thai and Chinese Restaurant,23.717558,90.421493,3.9,212.0,2.0,"29/4 K.M. Das Lane, Hatkhola Road,Dhaka, Dhaka 1203, Bangladesh"
ChIJ1QFUbay5VTcRQTLiLCbgBHg,Mohiuddin Hotel And Restaurant,23.7106347,90.41799139999999,3.4,15.0,,"2 Narinda Rd, Dhaka, Bangladesh"
ChIJKevLNI-5VTcRunA9kiqFGUo,Western Park Restaurant & Convention Hall,23.7077903,90.41700139999999,4,227.0,2.0,"PC58+4R6, Dhaka, Bangladesh"
ChIJ3ZBjT7K5VTcRLtTg0qezUTU,MoniMukta Hotel & Restaurent,23.7111704,90.42370149999999,3.6,144.0,1.0,"স্বামীবাগ সড়ক, Dhaka, Bangladesh"
ChIJszfL8ti5VTcR4AytlYz5hgk,Bismillah Hotel and Restaurant,23.7111036,90.4237869,3.2,24.0,,"1 Doyaganj New Rd, Dhaka 1100, Bangladesh"
ChIJ_4FaB2a5VTcRvgayZaI2eqc,Unique Restaurant & Party Center,23.7059421,90.4195136,3.8,89.0,,"29 Tonugonj Lane, Dhaka 1100, Bangladesh"
ChIJofPeo_-5VTcRyZCOAnj7rG0,Gopal's Restaurant,23.7138806,90.42307219999999,4.5,42.0,,"79, PC7F+P5G, Dhaka, Bangladesh"
ChIJw3Zhk3i5VTcREux8t2NjS1U,Tazmahal Restaurant & Catering,23.7057779,90.4204596,5,1.0,,"157/1 Distilery Road, Katharpul, Gendaria Dhaka, ঢাকা 1204, Bangladesh"
ChIJFQn5KnC5VTcRS_TjoTef1hY,PAPA ZONE RESTAURANT,23.7076664,90.416957,3.7,76.0,,"PC58+3QG, Municipal Rd, Dhaka, Bangladesh"
ChIJo3eBKQC5VTcRw0BACahahvY,Vrindavan Restaurant,23.7143728,90.4231367,5,1.0,,"PC7F+Q72, Swamibagh Rd, Dhaka, Bangladesh"
ChIJYRNoeKm5VTcRrq-4F5k5psQ,Maxican Sub & Thai Restaurant,23.7085845,90.41495449999999,3.6,103.0,,"PC57+CXP, Dhaka, Bangladesh"
ChIJUejXEqy5VTcRonWG29jK1Vc,Cafe Ha Mim Restaurant,23.7106347,90.41799139999999,3.4,62.0,,"2 Narinda Rd, Dhaka 1100, Bangladesh"
ChIJx2gOP1G5VTcR1zElsMiITsM,Simla Dosa & Mini Chinese ~ Wari,23.7186275,90.4161653,3.9,23.0,,"36, 1 Rankin St, Dhaka 1203, Bangladesh"
ChIJA3_uX7K5VTcR8CYY_aIhQpU,Orchard Garden Restaurant,23.7120729,90.42317749999999,3.7,190.0,2.0,"নতুন রাস্তা, Dhaka, Bangladesh"
ChIJoWo1yq65VTcRkhGM69iHLJ0,China Hall Restaurant,23.7074621,90.41744469999999,3.8,451.0,2.0,"PC58+2X4, Municipal Rd, Dhaka, Bangladesh"
ChIJg43aFwC5VTcRIGAjI3AiXok,Wasia Restaurant & Party Centre,23.7154704,90.415432,0,,,"41 Tipu Sultan Rd., Dhaka 1203, Bangladesh"
ChIJU5L7N6e5VTcRgTpnS8DcCcs,Turkey Kabab & Sea Food ~ Wari,23.715014,90.4180964,4.1,560.0,,"24 Tipu Sultan Rd., Dhaka 1100, Bangladesh"
ChIJ3QtVyq65VTcRUrEzAcIR1YM,Voj Restaurant And Chinese Garden,23.7079783,90.4165474,3.9,12.0,,"PC58+5JC, Municipal Rd, Dhaka, Bangladesh"
ChIJ28T4BA25VTcRI_vZKc2L81k,Madr.Et,23.7082864,90.4164182,5,2.0,,"Municipal Rd, Dhaka 1100, Bangladesh"
ChIJvRHpLFW4VTcRTbCzyYoLhNg,Khan Hotel & Restaurant ~ Wari,23.7152485,90.4146281,4,297.0,,"15, 14 Tipu Sultan Rd., Dhaka 1000, Bangladesh"
ChIJ36wk17G5VTcR5EOceeiG0-0,Ador Restaurant আদর রেস্তোরাঁ,23.7117563,90.4200917,4.7,7.0,,"3 Monir Hossain Ln, Dhaka 1100, Bangladesh"
ChIJDW-sgne5VTcR3I5vC2j5cSA,Cafe City Restaurant,23.7160403,90.42112059999999,4.3,4.0,,"Tikatuli, Dhaka 1203, Bangladesh"
ChIJUUNeYVS4VTcRqiZchtqZJrc,UniCafe Restaurant & Fun - Wari,23.7185105,90.416259,4.1,846.0,2.0,"36 Rankin St, Dhaka, Bangladesh"
ChIJ4ed5q1W5VTcRYWHzfKRWx38,Grand Taj Buffet Restaurant & Convention Centre,23.7159912,90.416167,4.7,6.0,,"4th floor, Ak famous tower, 41 Rankin St, Dhaka 1203, Bangladesh"
ChIJ1yh90qy5VTcRup_nXTdKXjg,Razzaq Hotel & Restaurant ~ Wari,23.7148947,90.4190124,4.1,59.0,1.0,"24, 1 Tipu Sultan Rd., Dhaka 1100, Bangladesh"
ChIJG_7aZ6y5VTcRa-ESu9rCqQ0,Sohel Hotel And Restaurant,23.7113888,90.4182895,3.8,67.0,1.0,"14 Narinda Rd, Dhaka 1100, Bangladesh"
ChIJUVaoOFS4VTcRPgfAqQzlGRw,Bismillah Restora And Chicken Kabab Ghor,23.7161225,90.41350969999999,4,12.0,,"28 Bonogram Ln, Dhaka 1203, Bangladesh"
ChIJP5bPdGy5VTcRJwzqPume6bc,Iskcon Radha Kanta Temple Restaurant Narinda,23.7160328,90.4150806,4.1,16.0,,"PC88+C27, Juginagar Rd, Dhaka, Bangladesh"
ChIJkQ3YbKW5VTcRUdT_hdVljEs,Cafe Dawat,23.7115307,90.41824319999999,3,5.0,,"PC69+J86, রোড, Dhaka, Bangladesh"
ChIJgWKarK-5VTcRT8hI88egjgo,Dream20 Restaurant & Convention center,23.7058792,90.4198722,3.9,881.0,2.0,"157 ডিস্ট্রিলারী রোড, Dhaka 1100, Bangladesh"
ChIJ-wKWnrS5VTcRyWI8MwJmaI0,Famous Restaurant,23.7132839,90.42689899999999,4.7,6.0,,"PC7G+8Q6, Mayor Mohammad Hanif Flyover, Dhaka, Bangladesh"
ChIJ5bK6tnq5VTcRWUd1B5UyVRQ,IMLII Thai and Chinese Restaurant,23.7177849,90.42000499999999,3.1,18.0,,"2 Hatkhola Rd, Dhaka 1203, Bangladesh"
ChIJv5gh5lK4VTcRD5InRMoBKAs,Suborna Hotel & Restaurant,23.71686,90.42013229999999,4,8.0,,"PC8C+P3R, N1, Dhaka, Bangladesh"
ChIJuTluTwC5VTcRoA7GnmsWetU,Wedding Club Restaurant & Convention Center,23.7078064,90.4169783,4.3,6.0,,"1100 Municipal Rd, Dhaka, Bangladesh"
ChIJcdFDSrC5VTcR2kSWzHJpPYI,Holiday Park Thai & Chinese Restaurant,23.7058546,90.42318519999999,3.9,490.0,2.0,"PC4F+87V A.S Tower, Distrilary Rd, Dhaka, Bangladesh"
ChIJJYeDHiC5VTcRdmk8T-IrkbQ,Yammys Anjuman,23.7175091,90.41622890000001,0,,,"Rankin St, Dhaka 1203, Bangladesh"
ChIJAYQs3z-5VTcRctIBX9BEhfc,Street food zone Sutrapur,23.7060053,90.4198361,4.1,26.0,,"PC49+CW4, Dhaka, Bangladesh"
ChIJC3WJ8ye5VTcRtA-Xti6fbdU,Al-Baraka Restaurant & Catering.,23.7059845,90.41559239999999,4.8,5.0,,"62 Hemandra Das Road, Near Singtola Jame Mosque., ঢাকা 1100, Bangladesh"
ChIJW2zn3BPHVTcRu2PfoNW4QuM,Vai Vai Hotel & Restaurent,23.7743861,90.43325750000001,4.1,21.0,,"864 east badda, ঢাকা 1212, Bangladesh"
ChIJ42LO3DvHVTcR4Mf899mJ9wc,Restaurent,23.7752931,90.43432229999999,0,,,"অর্কিড জামশেদ টাওয়ার, খ-২১৬, প্রগতি সরনী, ঢাকা 1212, Bangladesh"
ChIJI_mLHHnHVTcRhYDx7RYrp54,Coulers restaurant,23.7734828,90.4293615,0,,,"House 39 Rd No. 10, Dhaka 1212, Bangladesh"
ChIJI_pIvUHYrDARETOTeRmpS7g,ব্লু লাউঞ্জ রেষ্টুরেন্ট,22.3907428,91.8106373,4.1,1074.0,3.0,"Cantt Supermarket, Bayazid Bostami Rd, Chittagong 4210, Bangladesh"
ChIJ6aTzxD_ZrDAR1xlPIyeRbTY,খাজা গরীবে নেওয়াজ বিরানি হাউজ,22.3838011,91.80932129999999,5,2.0,,"Banglabazar, Link Rd, 9RM5+GPG, Bayazid Bostami Rd, চট্টগ্রাম, Bangladesh"
ChIJBcL4EX7ZrDARIlv-_o-zVoY,(KOBA) ISHAQ RESTAURANT,22.3900047,91.80704229999999,5,4.0,,"9RR4+2R3, Baizid Residential Area Road, Chittagong, Bangladesh"
ChIJTcLD8t3ZrDARYrfifDicuRI,Jibon Hotel,22.3900063,91.80707249999999,3.5,2.0,,"9RR4+2R4, Bayazid Bostami Rd, Chittagong, Bangladesh"
ChIJkQqgmkHYrDARkVQLD0TX-_M,ক্যাফে বায়েজিদ,22.3900956,91.8105296,3.8,1071.0,2.0,"Bayazid Bostami Rd, Chittagong 4210, Bangladesh"
ChIJ4YnANTDZrDARuN2glghyV8E,বায়েজীদ ভাত ঘর এন্ড বিরিয়ানি হাউজ,22.3896801,91.80974409999999,5,1.0,,"9RQ5+VVH, Bayazid Bostami Rd, Chittagong, Bangladesh"
ChIJezSmhUHYrDARFcj0A_3uISU,Vatghar,22.3898136,91.8103941,4,1.0,,"169, Boshor Super Market, Sultanul Arifeen Baizid Bostami (R:) Dorgha Gate, Chittagong 4210, Bangladesh"
ChIJf6rSg0DZrDAR24yHQQ0bEXs,ঢাকা বিরিয়ানি হাউস,22.3901841,91.81023119999999,4,1.0,,"Baizid Residential Area Rd, Chittagong, Bangladesh"
ChIJ40QXVgDZrDARdzOWJAqoFBo,Brunchery,22.3938559,91.816074,5,1.0,,"9RV8+FCV, Chattogram, Bangladesh"
ChIJ4XxihUHYrDARPEXsUr9nzwU,Hotel Zaman Restaurant & Biryani House,22.3898845,91.8104884,3.7,86.0,,"2 No. Jalalabad Ward, 170, Siraj Super Market, Bayezid Bostami, Chittagong 4210, Bangladesh"
ChIJIQF2SK_ZrDARCfLV_fKnQZg,বিসমিল্লাহ বিরিয়ানি হাউজ,22.3856676,91.8023874,5,1.0,,"9RP2+7X6, Bayezid Link Rd, Chittagong, Bangladesh"
ChIJoUXfvEHYrDARfDaVOWF5Smw,Khabar Kutir,22.3910016,91.81061059999999,3,2.0,,"Shop No:53, Cantonment Super Market, Behind Market, Baizid Bostami, Chittagong 4210, Bangladesh"
ChIJaxOgvUHYrDARA2re0Asq0a8,Shaad Restaurant,22.3908228,91.81070299999999,0,,,"Shop No: 69, Cantonment Super Market, Bayejid, Chittagong 4210, Bangladesh"
ChIJqaFygkHYrDARjpLQgD-mMhc,Khabar Place,22.3897433,91.8099328,0,,,"Shop no:214,Boytul Korom Plaza,2und Floor,Bayezid Bostami, Chittagong 4210, Bangladesh"
ChIJb69ZSF3YrDARXGuxcZqxSqY,Mayer Doa Biryani House,22.3826847,91.81125449999999,3,4.0,,"Sher Shah Main Road, Sher Shah Mor, Bayazid, 9RM6+3GC, Chittagong 4210, Bangladesh"
ChIJP7GUXsq5VTcRYm_GdzY4Sr4,Halal Nasta Restaurant,23.7313991,90.43458200000001,4.2,19,,"Mugda Modinabag, Dhaka 1214, Bangladesh"
ChIJg3b_Q0S4VTcRPPmFlnTYyCQ,Al-Faruq Restaurant,23.7312991,90.4249877,3.5,23,,"64/1/A, North Kamalapur, Dhaka 1217, Bangladesh"
ChIJfSTL1ka4VTcRdAgSKJBdrvw,Ramna Chinese Restaurant,23.7332231,90.4286827,3.7,595,2.0,"PCMH+CG9, Foot Overbridge, Dhaka 1214, Bangladesh"
ChIJw9ChTpq5VTcRWOqreL9eTHQ,Hatam Tai Restaurant & Party Zone,23.7369563,90.43040139999999,3.9,707,2.0,"114, Dhaka 1214, Bangladesh"
ChIJSZg9oyO5VTcR2FPWETog8h8,Bird's Cafe & Restaurant,23.7347096,90.43504729999999,4.3,55,,"1/26/4 C south mugda, Wasa Rd, ঢাকা, Bangladesh"
ChIJ10gJyOi5VTcRW3RFvs7M4Mk,Vooter Adda Restaurant (Mugda),23.7291268,90.4314818,4,199,,"3-3 A-B-C, Dhaka 1214, Bangladesh"
ChIJs6-4rkG4VTcRgCFLKg9lsyA,Harun Hotel and Restaurant,23.7365049,90.42963089999999,3.7,332,1.0,"Buddha Mandir, 32 Atish Deepankar Rd, Dhaka 1214, Bangladesh"
ChIJLywyEUS4VTcR_qOMCfRZzkE,Biroti Restaurant,23.7318545,90.4258768,3.5,136,,"2nd Floor, Railway Station Building, Railway Station Road, Kamalapur Railway Station, Dhaka 1217, Bangladesh"
ChIJadvsNZ65VTcRoF3iSCc_-x0,Red Onion Restaurant,23.7284568,90.4340505,3.7,10,,"1 Wasa Rd, Dhaka, Bangladesh"
ChIJjevpk-u5VTcRwIKPEOaFEwI,Chinese Park Restaurent,23.7377308,90.4319546,4.2,29,,"48, 5/8 East Basabo, ঢাকা 1234, Bangladesh"
ChIJNUZ7NPe5VTcRv22CBWLRGcw,Shalimar Restaurant,23.7319582,90.4236925,3.8,171,2.0,"Kamalapur Rd, Dhaka, Bangladesh"
ChIJdcdZwn25VTcRx2mnk-z58ng,Cuisine Hut,23.731499,90.4240021,4,27,,"Mejesty, North Kabi Jashim Uddin Rd, Dhaka 1217, Bangladesh"
ChIJTRoAyXK5VTcR-GHUIolf1-0,Family Kitchen,23.7267674,90.4338178,4.2,9,,"1/27-9 South Mughda Wasa Road, মুগদা বাজার রোড, ঢাকা 1214, Bangladesh"
ChIJw9m0SWi5VTcRk-j-UXqhWBE,Adi Samiya Restaurant,23.7303757,90.42518749999999,4.5,4,,"PCJG+535, Dhaka, Bangladesh"
ChIJX39qQzi4VTcR0NvmjEd0JAg,BFS Restaurant,23.7289915,90.43218739999999,3.5,73,,"14, 3A Kamalapur Manda Rd, Dhaka, Bangladesh"
ChIJO4nCVUy5VTcRPyczhbm95TA,HOME CHEF,23.7306549,90.4287449,4.6,16,,"Mugda Bissho Road, 44, Friends Care Hospital এর সাথে, 5 Atish Deepankar Rd, Dhaka 1214, Bangladesh"
ChIJ4yUIrEG4VTcRYl5Unsh0QPQ,Broccoli Restaurant Basabo,23.7362393,90.42877009999999,3.6,125,2.0,"Basabo Madertek Road, PCPH+FGR, Dhaka 1214, Bangladesh"
ChIJuwoKW0a5VTcRQrbAyUQ4fnc,New Kamlapur Restaurant,23.7285015,90.42378660000001,3.9,16,,"38/A, Kamalapur Bazar Rd, Dhaka 1217, Bangladesh"
ChIJF6l2bAC5VTcRnXBYHHU4Z2E,Samiya hotel and restaurant,23.7320226,90.4252135,5,3,,"PCJG+R35, Dhaka, Bangladesh"
ChIJUTRiBIa5VTcRKCmkLf7Cejo,Pizzarella,23.7372179,90.43114749999999,4.3,86,,"154 Ahmed Bagh Rd, Dhaka 1214, Bangladesh"
ChIJlfqMaUS4VTcRa2KNw0AhcJA,Bismillah Hotel And Restaurant,23.7314884,90.42515949999999,2.9,20,,"Outer Circular Road, 67/1, North Kamalapur, Dhaka 1217, Bangladesh"
ChIJw-9zLEa4VTcR-K-klu9ROKo,Bhai Bhai Hotel & Restaurant,23.7273886,90.4288006,3.6,8,,"59/4, Atish Dipankar Sarak, South Munsipara, Mugdapara, Dhaka 1214, Bangladesh"
ChIJwzHBW0W4VTcRfSENCQX3YeI,Cafe Mawla Sweets and Restaurant,23.727425,90.422865,3.8,540,2.0,"9/A Toyenbee Circular Road, Dhaka 1000, Bangladesh"
ChIJCTcPTES4VTcRKgVeWYsn3Xc,New Cafe Sohan Hotel & Restaurant,23.7302972,90.4251896,4.8,5,,"61, North Kamalpur, Dhaka 1217, Bangladesh"
ChIJKVB_7--5VTcR_Qm5pZdJ8FM,Food Haven the best fastfood Restaurant in Dhaka,23.7298159,90.4351786,4.5,2,,"3/3, ঢাকা 1214, Bangladesh"
ChIJ8wFjq0e4VTcR8X8C662We_w,Kazi Liton Hotel And Restaurant,23.7295425,90.4291356,3.1,20,,"Dhaka, Bangladesh"
ChIJJQv2MIfHVTcRMK-nEIcQOTc,Magpie restaurant,23.8097391,90.42150339999999,4,234.0,,"Ka 42/6, Nadda,1st Floor,Progati Sarani Bus Stand Dhaka, ঢাকা 1229, Bangladesh"
ChIJ-yILowDHVTcRk0fll2Ukdao,Sabina Catering & Restaurant,23.8067879,90.42546019999999,5,1.0,,"423, Dhalibari Kacha Bazar, কোকাকলা সড়ক, ঢাকা 1212, Bangladesh"
ChIJB0w58NnHVTcRRGbk_OmRckg,Jabale Akhdar Restaurant Bashundhara R/A,23.8095585,90.4316814,3.9,156.0,,"Block-E,Road-7,House-53/A,Backside at Evercare hospital Dhaka, ঢাকা 1212, Bangladesh"
ChIJOfBh2yzHVTcRmX_ft-9yLq8,Bhai Bhai Restaurant,23.8024779,90.42380550000001,3.8,5.0,,"RC2F+XGV, Baridhara J Block, Dhaka 1212, Bangladesh"
ChIJJeaGeRnHVTcRDuuX056UDCw,ranna vhat restaurant and catering,23.801194,90.42454619999999,3,2.0,,"Plot 54, road 20 Baridhara J Block, Dhaka 1212, Bangladesh"
ChIJS8DMxrHHVTcRr3Fl1Xug8qY,The Atrium Restaurant,23.8024773,90.4229648,4,2512.0,3.0,"50 & 52, Pragati Avenue, J Block, Baridhara, Dhaka 1212, Bangladesh"
ChIJM9ZiXrXHVTcRE2TgEv52Tz8,Jhawbon Restaurant,23.8089717,90.4311323,3.6,113.0,1.0,"Solmaeid, Vatara ( Beside Apollo Hospital), Apollo Hospitals to Solmaid Rd, Dhaka 1229, Bangladesh"
ChIJ08lyQrXHVTcRzeSSEhwHSBY,Mint Leaf Restaurant,23.8088299,90.43052019999999,3.7,823.0,2.0,"House-4305, Opposite Apollo Hospital, Kuwaiti Mosque Rd, Dhaka 1229, Bangladesh"
ChIJX3WldbPHVTcRt8RTVik74eg,New Star Restaurant,23.8074107,90.42568799999999,4,15.0,,"RC4G+X7M, Dhalibari More, Dhaka 1212, Bangladesh"
ChIJxYfhX3THVTcRYZzKnDh4rnM,Sherose Cafe and Restaurant,23.8077086,90.42807809999999,4.3,7.0,,"Dhaka 1212, Bangladesh"
ChIJvTOuXbXHVTcRgJm20Gg6bx8,Piyasha Restaurant,23.8089578,90.43096179999999,3.5,10.0,,"RC5J+H9G, Dhaka 1229, Bangladesh"
ChIJGWpxNgDHVTcRqqbA8FgHIpE,Bismillah Restaurant,23.8035373,90.4244308,0,,,"Shop no, 16, Block J, 71 Road No. 12, ঢাকা 1212, Bangladesh"
ChIJo8MfXbXHVTcRnBH56WpUoUg,FoodLand Restaurant,23.8089655,90.43085139999999,3.9,35.0,,"RC5J+H8Q, Dhaka 1212, Bangladesh"
ChIJPU6MjLTHVTcR1R_era33kaY,Kebab Khazana Restaurant,23.8079911,90.42849799999999,4.1,167.0,,"RC5H+5CV, Block- A, Sayem Road, Apollo Link Road, Basundhara, Near By Desco, Dhaka 1212, Bangladesh"
ChIJfd7oCa7HVTcRQjYLHfS8Osc,Curry Leaf Baridhara,23.8042975,90.4210971,4.3,12.0,,"RC3C+PCH, Park Rd, Dhaka 1212, Bangladesh"
ChIJNYMLl4_HVTcRGyIh60AEvB0,Janani Restaurant,23.804935,90.42282299999999,3.8,5.0,,"RC3F+X48, Dhaka 1212, Bangladesh"
ChIJ5Xjfp6zHVTcRgBaRGJanMf4,Al Marina Hotel and Restaurant,23.8074,90.4192254,4.5,2.0,,"Block-C, House# 48 Road No. 12, Dhaka 1212, Bangladesh"
ChIJTQFgDN7HVTcRO4gDnxJm6F8,Hungry Squad Cafe & Restaurant,23.8010715,90.42475619999999,5,4.0,,"19/20 Hazi Shonamia Masjid Rd, Dhaka 1212, Bangladesh"
ChIJc9UJCAjHVTcRRQvqmwQA5X0,Raj Mukut Restaurant And Party Center,23.8104934,90.4214518,3.9,67.0,,"50/c, Haji super market, Jagganathpur Nadda, ঢাকা 1212, Bangladesh"
ChIJqTc537nHVTcRpH9CTe4Fj0U,Rosemary Restaurant,23.7983713,90.42806619999999,3.9,756.0,2.0,"Madani Ave, Dhaka 1212, Bangladesh"
ChIJbcJLPE3GVTcRlu-yrp4gZsc,Chui Jhal Restaurant Bashundhara,23.8117177,90.4242565,4,1020.0,2.0,"Bashundhara Road (The Lane Beside Bailey Pithaghor), Dhaka, Bangladesh"
ChIJ03LXLKrHVTcRHbOOVVpiZ-0,Dhaka Kitchen & Restaurant,23.8100469,90.42227120000001,3,1.0,,"Aziz Sharak, Dhaka 1229, Bangladesh"
ChIJqbz6JknHVTcRy9RP6bFAhD0,Al Madina Restaurant and Catering Service,23.8012457,90.42508289999999,5,1.0,,"RC2G+F2W, Dhaka 1212, Bangladesh"
ChIJrUxwarXHVTcRtdk6hnZyj4A,Allah Meherban Moonlight Restaurant,23.808744,90.43039619999999,3.5,4.0,,"RC5J+F5R, Dhaka 1212, Bangladesh"
ChIJ--ZQoMrHVTcRIvtmtwKuqWs,Alauddin Hotel & Restaurant,23.8087884,90.43044239999999,4.1,28.0,,"Solmaid Bashundhara Road, RC5J+G58, South East Side Of Apollo Hospital, Badda, Dhaka 1212, Bangladesh"
ChIJ7feofK7HVTcR4FuBOmXuK8w,Midori Japanese Restaurant,23.8036758,90.41993389999999,4.1,39.0,4.0,"Baridhara Diplomatic Area, Block- K, Road- 6, House- 14, ঢাকা 1212, Bangladesh"
ChIJJamCKujHVTcRVcXSEME2M-U,Dhansiri Restaurant and Biriyani,23.8014604,90.4236169,3.5,2.0,,"Plot-04, North Side Of Elite Force Office, Road-08 Baridhara J Block, Dhaka 1212, Bangladesh"
ChIJ2Wa8W7fHVTcRZ89mvuDgXB8,Sohel & Rupa Restaurant,23.7989296,90.4274435,3.7,54.0,,"QCXG+HX4, Road, Dhaka 1212, Bangladesh"
ChIJgxkkRWDHVTcR308i-ZYB2Rw,RAJ BILASH Hotel AND Restaurant,23.8117633,90.42173299999999,4,6.0,,"Ka/11-3, Jagannathpur ,Basundhara Road Post Office -Khilkhet , Thana, ঢাকা 1229, Bangladesh"
ChIJV-f-PU3GVTcRG32Tj5ae7Fk,Vorta Bari Restaurant,23.8115541,90.42322680000001,3.8,327.0,,"Ka-54, RC6F+J79, 3 Bashundhara Rd, Dhaka 1229, Bangladesh"
ChIJx1iME_rHVTcRF7OYkpKERro,The gharoa restaurant,23.8117573,90.4216543,4.3,7.0,,"KA-11/7,Bashundhar, main road, ঢাকা 1229, Bangladesh"
ChIJMWuc19PHVTcRkCEs0FS74f8,Bashundhara Restaurant And Biryani House,23.8113105,90.42629479999999,4.8,9.0,,"House#148, road#03, Block#A Dhaka, Dhaka 1229, Bangladesh"
ChIJldtn8ezHVTcRbqgyqDLqclo,Gangchil Restaurant,23.8023134,90.4237418,0,,,"Plot-3Road-10, Baridhara J Block, VataraDhaka 1212, Bangladesh"
ChIJSwqef8LHVTcRbl-s-5yYg7I,Rabby Sweets and Restaurant,23.8007897,90.4306498,0,,,"Haji Market, Dhaka 1212, Bangladesh"
ChIJl_jhfuPHVTcRCGbGsN_AUV0,Shapon Arabian Restaurant,23.8014673,90.4257569,0,,,"712 Hazi Shonamia Masjid Rd, Dhaka 1212, Bangladesh"
ChIJryrg070nrTARYqd3xmjglk8,পিওর এন্ড ফ্রেশ রেষ্টুরেন্ট,22.3474694,91.85173399999999,3.6,67,,"Kalamia Bazar Bus Stop, 8VW2+XMX, Mia Khan Rd, চট্টগ্রাম, Bangladesh"
ChIJt1ishVK4VTcR0S6Up4KPW-k,Lily Park Thai and Chinese Restaurant,23.717558,90.421493,3.9,212.0,2.0,"29/4 K.M. Das Lane, Hatkhola Road,Dhaka, Dhaka 1203, Bangladesh"
ChIJZfLqOMq5VTcR84YEIz7XHBU,Hot & Spicy restaurant,23.7191664,90.42175999999999,4.7,3.0,,"27, avay, Abhay Das Ln, Dhaka 1203, Bangladesh"
ChIJ0Up38bS5VTcRtAB-5xWmoGQ,Ghorowa Vhoj Restaurant,23.7197099,90.4203366,4.5,2.0,,"PC9C+V4P, Hatkhola Rd, Dhaka, Bangladesh"
ChIJx2gOP1G5VTcR1zElsMiITsM,Simla Dosa & Mini Chinese ~ Wari,23.7186275,90.4161653,3.9,23.0,,"36, 1 Rankin St, Dhaka 1203, Bangladesh"
ChIJWebx7mW5VTcRF43musrm2YI,Tawa Tehari Ghor & Restaurant ~ Kaptan Bazar,23.7218533,90.416135,4,1.0,,"51, 1 Khandoker Rd, Dhaka 1205, Bangladesh"
ChIJbdRKp_i4VTcRGVcMQF5Ti-k,Khandaker Hotel & Sky View Restaurant ~ Kaptan Bazar,23.7220462,90.41225779999999,3.9,311.0,2.0,"কাপ্তান বাজার, ঢাকা, Bangladesh"
ChIJUUNeYVS4VTcRqiZchtqZJrc,UniCafe Restaurant & Fun - Wari,23.7185105,90.416259,4.1,846.0,2.0,"36 Rankin St, Dhaka, Bangladesh"
ChIJgS_yOVK4VTcRTC-ypao3biE,Grand Darbar Restaurant,23.7198667,90.41995970000001,4,997.0,2.0,"26 Hatkhola Rd, Dhaka 1203, Bangladesh"
ChIJL-YWbAC5VTcRYxhI3sdNcbY,Al Islam Restaurant,23.71327,90.41170409999999,3.6,52.0,,"36 Johnson Rd, Dhaka 1100, Bangladesh"
ChIJy7iERFK4VTcRyLdgJjIVPkk,Biyebari Restaurant (Tikatuli),23.7192108,90.4204752,3.9,219.0,,"29/8, K.M.Das Lane, Tikatuli, Dhaka 1203, Bangladesh"
ChIJ4z0g_FW4VTcRR8lWKIaBUXI,Sagorika Hotel & Restaurant ~ Thatari Bazar,23.7208308,90.4126337,3.8,60.0,2.0,"5 BCC Rd, Dhaka, Bangladesh"
ChIJve_YQFK4VTcR-EJG7IbpC4k,QFC Restaurant,23.719374,90.42089319999999,3.6,129.0,2.0,"2/E/1, Avoydas Lane, Hatkhola Rd, Dhaka 1203, Bangladesh"
ChIJnQEFkVa4VTcRGsKTZxJYWwQ,Prince Restaurant ~ Kaptan Bazar,23.7221231,90.4156697,4,37.0,,"55/1, Kaptan Bazar, Wari, Dhaka 1203, Bangladesh"
ChIJofPeo_-5VTcRyZCOAnj7rG0,Gopal's Restaurant,23.7138806,90.42307219999999,4.5,42.0,,"79, PC7F+P5G, Dhaka, Bangladesh"
ChIJMd0hMKa5VTcRXbYK0zr_UF8,Abdullah Kabab & Biriyani Restaurant ~ Bonogram,23.720886,90.41404159999999,4.5,14.0,,"1 Bonogram Rd, Dhaka, Bangladesh"
ChIJb9yqiQC5VTcRki3WazFxD2U,Star Hotel & Restaurant - Johnson Road,23.7119311,90.4117667,4.2,5407.0,2.0,"49 Johnson Rd, Dhaka 1100, Bangladesh"
ChIJz-T36lO4VTcRuPSf_XV7Puk,DHAKA FRIED CHICKEN PIZZA AND GRILL,23.7194709,90.4185533,3.7,67.0,,"1, 2 Chandi Charan Bosh St, Dhaka 1203, Bangladesh"
ChIJ3w3ohFG4VTcRjV4_hGomYS4,Sultan Restaurant,23.7215886,90.4200116,4.1,36.0,,"PCCC+M2C, Hatkhola Rd, Dhaka, Bangladesh"
ChIJHeeWGF25VTcRxHdiE5_Hrzw,Molla Kabab,23.722278,90.4153244,3,1.0,,"10, Commissioner Office, Dhaka 1203, Bangladesh"
ChIJIZ5X8FG4VTcR1N0-Ydxi2_o,Deshbandhu Sweetmeat and Restaurant ~ Motijheel,23.7217428,90.42118119999999,4.2,626.0,1.0,"9/I, Motijheel B/A, Dhaka 1000, Bangladesh"
ChIJg43aFwC5VTcRIGAjI3AiXok,Wasia Restaurant & Party Centre,23.7154704,90.415432,0,,,"41 Tipu Sultan Rd., Dhaka 1203, Bangladesh"
